machine_id,timestamp,temp_c,rpm,vibration,failure
M049,2024-03-12T07:10:00,45.1,85.51,31.25,0
M053,2024-03-12T07:15:00,46.87,78.52,29.33,0
M009,2024-03-12T07:20:00,53.71,78.82,27.92,0
M041,2024-03-12T07:25:00,51.2,80.67,27.59,0
M016,2024-03-12T07:30:00,54.03,80.66,28.58,0
M034,2024-03-12T07:35:00,48.64,80.11,31.76,0
M040,2024-03-12T07:40:00,47.99,75.57,29.38,0
M020,2024-03-12T07:45:00,48.99,70.27,26.57,0
M006,2024-03-12T07:50:00,52.36,76.27,30.32,0
M036,2024-03-12T07:55:00,50.02,75.92,33.76,0
M054,2024-03-12T08:00:00,47.52,82.08,26.43,0
M047,2024-03-12T08:05:00,45.84,75.63,32.83,0
M012,2024-03-12T08:10:00,48.21,83.58,29.67,0
M047,2024-03-12T08:15:00,48.61,86.93,31.33,0
M028,2024-03-12T08:20:00,49.08,80.82,31.4,0
M031,2024-03-12T08:25:00,49.03,74.61,28.07,0
M020,2024-03-12T08:30:00,49.58,89.01,28.38,0
M011,2024-03-12T08:35:00,49.64,73.81,31.96,0
M039,2024-03-12T08:40:00,56.57,84.79,28.37,0
M000,2024-03-12T08:45:00,49.02,80.72,30.35,0
M053,2024-03-12T08:50:00,46.67,80.38,33.08,0
M043,2024-03-12T08:55:00,46.75,72.74,29.92,0
M024,2024-03-12T09:00:00,50.34,82.98,26.92,0
M036,2024-03-12T09:05:00,52.72,79.96,31.22,0
M015,2024-03-12T09:10:00,56.25,72.94,30.08,0
M005,2024-03-12T09:15:00,50.9,74.02,31.77,0
M028,2024-03-12T09:20:00,51.0,80.64,32.75,0
M011,2024-03-12T09:25:00,49.29,79.26,27.95,0
M006,2024-03-12T09:30:00,49.03,77.54,30.31,0
M024,2024-03-12T09:35:00,48.81,81.17,34.1,0
M027,2024-03-12T09:40:00,53.41,84.88,29.3,0
M018,2024-03-12T09:45:00,50.91,81.14,29.48,0
M042,2024-03-12T09:50:00,50.37,80.45,31.36,0
M005,2024-03-12T09:55:00,56.75,78.23,25.81,0
M034,2024-03-12T10:00:00,51.83,78.44,32.48,0
M034,2024-03-12T10:05:00,49.92,85.6,30.44,0
M057,2024-03-12T10:10:00,50.84,86.0,29.36,0
M041,2024-03-12T10:15:00,52.56,80.22,30.96,0
M009,2024-03-12T10:20:00,51.45,80.0,29.94,0
M006,2024-03-12T10:25:00,55.64,88.7,31.11,0
M029,2024-03-12T10:30:00,50.68,79.94,28.92,0
M011,2024-03-12T10:35:00,50.48,71.36,29.14,0
M058,2024-03-12T10:40:00,54.53,75.53,32.8,0
M021,2024-03-12T10:45:00,49.27,74.01,30.03,0
M042,2024-03-12T10:50:00,50.19,79.25,25.39,0
M044,2024-03-12T10:55:00,50.39,81.26,32.07,0
M045,2024-03-12T11:00:00,51.1,79.74,30.83,0
M036,2024-03-12T11:05:00,51.43,83.18,27.53,0
M059,2024-03-12T11:10:00,49.38,86.94,31.04,0
M017,2024-03-12T11:15:00,52.63,70.29,30.1,0
M048,2024-03-12T11:20:00,49.2,81.7,30.09,0
M030,2024-03-12T11:25:00,47.84,76.02,27.64,0
M044,2024-03-12T11:30:00,55.09,79.14,29.43,0
M015,2024-03-12T11:35:00,54.36,87.33,29.46,0
M017,2024-03-12T11:40:00,48.5,81.98,34.65,0
M026,2024-03-12T11:45:00,54.61,76.73,27.8,0
M004,2024-03-12T11:50:00,49.22,78.92,33.17,0
M058,2024-03-12T11:55:00,53.22,80.45,29.94,0
M022,2024-03-12T12:00:00,49.82,75.71,30.98,0
M028,2024-03-12T12:05:00,54.18,75.61,29.27,0
M004,2024-03-12T12:10:00,58.98,79.76,33.51,0
M013,2024-03-12T12:15:00,56.52,79.68,29.02,0
M025,2024-03-12T12:20:00,48.43,87.41,27.87,0
M055,2024-03-12T12:25:00,54.87,76.02,31.16,0
M029,2024-03-12T12:30:00,49.72,81.99,28.17,0
M019,2024-03-12T12:35:00,50.57,80.52,29.07,0
M031,2024-03-12T12:40:00,51.54,83.13,28.39,0
M018,2024-03-12T12:45:00,56.02,87.22,31.31,0
M012,2024-03-12T12:50:00,54.33,71.24,32.29,0
M007,2024-03-12T12:55:00,50.3,85.36,27.11,0
M025,2024-03-12T13:00:00,53.07,72.91,27.06,0
M028,2024-03-12T13:05:00,58.46,79.34,29.58,0
M042,2024-03-12T13:10:00,44.74,80.66,34.68,0
M025,2024-03-12T13:15:00,53.94,81.12,30.97,0
M031,2024-03-12T13:20:00,50.39,78.04,29.45,0
M058,2024-03-12T13:25:00,50.27,71.67,29.66,0
M059,2024-03-12T13:30:00,50.02,78.12,31.71,0
M026,2024-03-12T13:35:00,58.99,77.32,28.49,0
M051,2024-03-12T13:40:00,49.37,78.56,33.68,0
M005,2024-03-12T13:45:00,49.15,89.78,27.63,0
M047,2024-03-12T13:50:00,50.6,79.63,31.36,0
M057,2024-03-12T13:55:00,48.26,78.19,33.43,0
M049,2024-03-12T14:00:00,49.26,78.64,27.99,0
M042,2024-03-12T14:05:00,44.08,80.92,28.42,0
M007,2024-03-12T14:10:00,52.44,83.7,31.31,0
M034,2024-03-12T14:15:00,57.8,79.23,28.49,0
M006,2024-03-12T14:20:00,52.99,68.55,30.1,0
M036,2024-03-12T14:25:00,54.07,77.26,25.93,0
M036,2024-03-12T14:30:00,50.01,84.49,29.06,0
M038,2024-03-12T14:35:00,54.06,95.34,29.63,0
M030,2024-03-12T14:40:00,55.93,80.66,34.45,0
M050,2024-03-12T14:45:00,51.74,76.05,31.66,0
M032,2024-03-12T14:50:00,50.4,76.8,30.56,0
M024,2024-03-12T14:55:00,51.33,78.03,28.83,0
M043,2024-03-12T15:00:00,51.08,75.5,32.01,0
M048,2024-03-12T15:05:00,50.78,78.33,29.32,0
M005,2024-03-12T15:10:00,51.84,81.87,29.83,0
M022,2024-03-12T15:15:00,56.86,76.48,27.9,0
M042,2024-03-12T15:20:00,55.7,85.18,31.19,0
M054,2024-03-12T15:25:00,52.53,85.95,32.38,0
M019,2024-03-12T15:30:00,51.89,75.55,31.33,0
M002,2024-03-12T15:35:00,51.79,82.37,31.94,0
M035,2024-03-12T15:40:00,47.91,79.12,28.34,0
M038,2024-03-12T15:45:00,59.1,76.78,27.91,0
M036,2024-03-12T15:50:00,53.86,86.08,29.3,0
M058,2024-03-12T15:55:00,46.32,78.79,31.79,0
M007,2024-03-12T16:00:00,57.42,86.42,29.11,0
M059,2024-03-12T16:05:00,54.18,76.9,31.36,0
M041,2024-03-12T16:10:00,50.88,80.07,29.57,0
M017,2024-03-12T16:15:00,52.14,80.98,31.77,0
M033,2024-03-12T16:20:00,51.59,80.64,29.4,0
M050,2024-03-12T16:25:00,48.04,86.19,27.32,0
M019,2024-03-12T16:30:00,50.21,80.48,31.22,0
M020,2024-03-12T16:35:00,53.24,78.6,31.42,0
M029,2024-03-12T16:40:00,56.21,77.8,31.68,0
M025,2024-03-12T16:45:00,49.7,72.43,28.62,0
M015,2024-03-12T16:50:00,51.71,83.03,35.56,0
M011,2024-03-12T16:55:00,53.18,83.76,31.07,0
M039,2024-03-12T17:00:00,54.2,72.07,26.71,0
M016,2024-03-12T17:05:00,51.29,85.74,28.81,0
M057,2024-03-12T17:10:00,49.35,77.2,28.97,0
M051,2024-03-12T17:15:00,49.35,77.99,30.49,0
M010,2024-03-12T17:20:00,52.88,74.2,27.78,0
M052,2024-03-12T17:25:00,56.35,76.42,31.86,0
M016,2024-03-12T17:30:00,50.19,83.71,27.74,0
M044,2024-03-12T17:35:00,51.84,83.31,27.01,0
M052,2024-03-12T17:40:00,51.54,84.04,31.14,0
M005,2024-03-12T17:45:00,48.36,81.43,27.7,0
M004,2024-03-12T17:50:00,53.49,84.66,32.54,0
M001,2024-03-12T17:55:00,56.02,75.21,28.14,0
M057,2024-03-12T18:00:00,49.83,76.54,28.02,0
M025,2024-03-12T18:05:00,49.01,82.85,28.4,0
M022,2024-03-12T18:10:00,48.09,80.44,24.96,0
M015,2024-03-12T18:15:00,54.87,78.76,30.37,0
M036,2024-03-12T18:20:00,55.42,78.37,27.92,0
M020,2024-03-12T18:25:00,50.79,81.31,32.73,0
M020,2024-03-12T18:30:00,53.99,77.35,34.18,0
M049,2024-03-12T18:35:00,53.92,76.34,28.29,0
M059,2024-03-12T18:40:00,53.85,88.79,31.26,0
M010,2024-03-12T18:45:00,48.76,81.89,31.09,0
M017,2024-03-12T18:50:00,51.87,78.56,29.24,0
M045,2024-03-12T18:55:00,48.64,83.23,30.72,0
M007,2024-03-12T19:00:00,55.14,88.76,35.85,0
M048,2024-03-12T19:05:00,54.25,82.86,27.7,0
M046,2024-03-12T19:10:00,52.43,79.58,29.25,0
M017,2024-03-12T19:15:00,55.01,76.68,30.69,0
M035,2024-03-12T19:20:00,51.08,84.09,30.31,0
M000,2024-03-12T19:25:00,51.95,76.35,30.11,0
M001,2024-03-12T19:30:00,59.75,81.13,30.5,0
M010,2024-03-12T19:35:00,55.14,79.04,33.15,0
M041,2024-03-12T19:40:00,48.8,75.19,30.12,0
M055,2024-03-12T19:45:00,49.42,73.64,28.34,0
M016,2024-03-12T19:50:00,55.72,76.92,31.4,0
M036,2024-03-12T19:55:00,47.77,87.27,29.64,0
M053,2024-03-12T20:00:00,60.53,81.19,28.15,0
M048,2024-03-12T20:05:00,54.39,72.63,30.7,0
M015,2024-03-12T20:10:00,53.66,78.79,32.02,0
M045,2024-03-12T20:15:00,48.07,90.71,25.29,0
M019,2024-03-12T20:20:00,58.65,84.66,29.14,0
M020,2024-03-12T20:25:00,54.05,73.66,32.03,0
M023,2024-03-12T20:30:00,53.21,79.62,29.92,0
M037,2024-03-12T20:35:00,53.76,84.01,30.97,0
M032,2024-03-12T20:40:00,51.04,81.62,30.61,0
M029,2024-03-12T20:45:00,51.0,80.42,29.58,0
M049,2024-03-12T20:50:00,54.23,87.43,31.19,0
M036,2024-03-12T20:55:00,53.42,77.24,29.75,0
M003,2024-03-12T21:00:00,59.07,80.27,29.87,0
M041,2024-03-12T21:05:00,57.1,77.94,30.17,0
M010,2024-03-12T21:10:00,54.27,85.35,31.87,0
M046,2024-03-12T21:15:00,54.87,86.63,25.4,0
M015,2024-03-12T21:20:00,53.3,78.92,33.4,0
M021,2024-03-12T21:25:00,50.72,79.89,30.83,0
M025,2024-03-12T21:30:00,56.17,72.68,30.25,0
M004,2024-03-12T21:35:00,55.94,76.82,27.95,0
M027,2024-03-12T21:40:00,52.85,77.49,29.17,0
M015,2024-03-12T21:45:00,53.26,87.54,27.09,0
M046,2024-03-12T21:50:00,55.41,78.41,27.98,0
M027,2024-03-12T21:55:00,56.22,83.86,31.76,0
M000,2024-03-12T22:00:00,50.59,85.9,33.05,0
M025,2024-03-12T22:05:00,52.01,85.29,31.11,0
M012,2024-03-12T22:10:00,55.76,75.73,31.18,0
M056,2024-03-12T22:15:00,52.53,76.07,28.0,0
M013,2024-03-12T22:20:00,55.55,79.1,25.86,0
M036,2024-03-12T22:25:00,60.66,76.14,30.84,0
M052,2024-03-12T22:30:00,59.11,82.38,31.2,0
M023,2024-03-12T22:35:00,53.2,74.28,27.63,0
M033,2024-03-12T22:40:00,56.17,66.96,31.0,0
M007,2024-03-12T22:45:00,53.02,83.91,30.01,0
M048,2024-03-12T22:50:00,55.1,72.66,33.12,0
M010,2024-03-12T22:55:00,54.7,79.53,29.95,0
M053,2024-03-12T23:00:00,54.82,73.89,28.25,0
M049,2024-03-12T23:05:00,49.96,70.59,29.01,0
M015,2024-03-12T23:10:00,52.7,77.05,29.04,0
M003,2024-03-12T23:15:00,52.51,73.57,30.97,0
M014,2024-03-12T23:20:00,54.92,76.37,31.85,0
M046,2024-03-12T23:25:00,55.87,69.89,28.38,0
M001,2024-03-12T23:30:00,54.34,79.95,24.2,0
M013,2024-03-12T23:35:00,55.3,80.76,32.87,0
M007,2024-03-12T23:40:00,52.06,79.4,28.22,0
M023,2024-03-12T23:45:00,51.28,82.95,31.75,0
M012,2024-03-12T23:50:00,54.56,85.4,29.37,0
M009,2024-03-12T23:55:00,53.26,83.68,30.55,0
M014,2024-03-13T00:00:00,52.87,90.61,27.89,0
M059,2024-03-13T00:05:00,58.77,79.33,30.32,0
M040,2024-03-13T00:10:00,54.8,76.51,29.6,0
M008,2024-03-13T00:15:00,49.67,76.62,28.82,0
M040,2024-03-13T00:20:00,53.1,74.79,28.52,0
M038,2024-03-13T00:25:00,53.71,71.39,32.03,0
M019,2024-03-13T00:30:00,47.59,83.24,29.22,0
M030,2024-03-13T00:35:00,55.69,81.13,30.5,0
M001,2024-03-13T00:40:00,55.55,84.85,33.69,0
M019,2024-03-13T00:45:00,56.77,79.41,29.93,0
M005,2024-03-13T00:50:00,54.63,79.93,29.39,0
M033,2024-03-13T00:55:00,53.78,86.09,24.87,0
M058,2024-03-13T01:00:00,57.52,83.07,30.82,0
M015,2024-03-13T01:05:00,53.38,72.92,29.33,0
M042,2024-03-13T01:10:00,55.52,80.9,30.26,0
M049,2024-03-13T01:15:00,52.35,84.59,27.6,0
M010,2024-03-13T01:20:00,53.1,80.92,30.48,0
M045,2024-03-13T01:25:00,56.41,84.13,31.3,0
M045,2024-03-13T01:30:00,55.02,83.15,29.54,0
M004,2024-03-13T01:35:00,56.28,74.47,28.09,0
M041,2024-03-13T01:40:00,54.83,76.74,32.15,0
M051,2024-03-13T01:45:00,56.18,79.42,33.6,0
M004,2024-03-13T01:50:00,51.88,73.43,30.52,0
M050,2024-03-13T01:55:00,51.6,77.0,28.62,0
M025,2024-03-13T02:00:00,53.53,77.68,28.52,0
M048,2024-03-13T02:05:00,51.59,83.5,29.14,0
M049,2024-03-13T02:10:00,57.62,72.8,30.38,0
M051,2024-03-13T02:15:00,55.87,78.54,28.79,0
M040,2024-03-13T02:20:00,51.06,75.28,33.25,0
M054,2024-03-13T02:25:00,58.43,81.45,28.02,0
M012,2024-03-13T02:30:00,55.89,79.65,30.55,0
M017,2024-03-13T02:35:00,54.66,73.28,28.08,0
M031,2024-03-13T02:40:00,58.26,85.6,28.32,0
M009,2024-03-13T02:45:00,56.0,78.9,31.44,0
M017,2024-03-13T02:50:00,54.35,79.74,31.31,0
M013,2024-03-13T02:55:00,53.13,88.81,26.77,0
M006,2024-03-13T03:00:00,57.83,75.77,29.33,0
M047,2024-03-13T03:05:00,58.26,82.47,28.65,0
M016,2024-03-13T03:10:00,49.02,81.1,27.89,0
M057,2024-03-13T03:15:00,53.04,77.92,27.38,0
M054,2024-03-13T03:20:00,56.0,86.86,27.86,0
M044,2024-03-13T03:25:00,59.94,81.59,29.26,0
M051,2024-03-13T03:30:00,52.71,79.56,32.46,0
M015,2024-03-13T03:35:00,56.41,81.49,28.04,0
M001,2024-03-13T03:40:00,52.0,75.64,33.77,0
M002,2024-03-13T03:45:00,49.43,80.16,29.56,0
M036,2024-03-13T03:50:00,47.84,73.81,32.41,0
M044,2024-03-13T03:55:00,48.69,77.42,32.33,0
M055,2024-03-13T04:00:00,49.83,80.37,30.19,0
M040,2024-03-13T04:05:00,46.71,77.07,32.18,0
M054,2024-03-13T04:10:00,51.48,75.19,28.15,0
M005,2024-03-13T04:15:00,47.33,78.22,32.87,0
M058,2024-03-13T04:20:00,47.72,83.11,28.86,0
M001,2024-03-13T04:25:00,53.84,81.38,28.13,0
M035,2024-03-13T04:30:00,51.61,69.7,30.72,0
M006,2024-03-13T04:35:00,53.34,75.48,28.22,0
M024,2024-03-13T04:40:00,53.65,72.81,34.17,0
M055,2024-03-13T04:45:00,49.41,86.23,31.87,0
M028,2024-03-13T04:50:00,50.34,81.13,32.55,0
M009,2024-03-13T04:55:00,54.72,83.5,28.68,0
M047,2024-03-13T05:00:00,55.26,74.54,30.23,0
M031,2024-03-13T05:05:00,50.52,82.31,29.21,0
M039,2024-03-13T05:10:00,52.98,86.4,32.23,0
M009,2024-03-13T05:15:00,51.25,80.42,29.95,0
M034,2024-03-13T05:20:00,50.07,75.21,26.14,0
M054,2024-03-13T05:25:00,54.44,84.24,30.99,0
M050,2024-03-13T05:30:00,50.78,72.25,34.57,0
M041,2024-03-13T05:35:00,52.55,84.18,29.59,0
M000,2024-03-13T05:40:00,52.8,82.99,28.98,0
M028,2024-03-13T05:45:00,53.82,78.85,28.53,0
M005,2024-03-13T05:50:00,54.17,80.78,29.94,0
M017,2024-03-13T05:55:00,49.79,80.45,32.45,0
M016,2024-03-13T06:00:00,49.61,77.02,29.17,0
M018,2024-03-13T06:05:00,50.12,77.67,29.36,0
M018,2024-03-13T06:10:00,48.67,77.72,31.91,0
M012,2024-03-13T06:15:00,48.31,70.53,26.9,0
M018,2024-03-13T06:20:00,49.86,81.31,32.15,0
M043,2024-03-13T06:25:00,54.18,87.4,31.24,0
M056,2024-03-13T06:30:00,51.57,78.21,29.36,0
M056,2024-03-13T06:35:00,54.11,87.43,32.17,0
M047,2024-03-13T06:40:00,46.07,83.37,29.42,0
M002,2024-03-13T06:45:00,52.39,82.93,32.75,0
M031,2024-03-13T06:50:00,52.01,80.93,29.04,0
M059,2024-03-13T06:55:00,48.28,73.52,29.25,0
M043,2024-03-13T07:00:00,54.21,82.97,31.46,0
M057,2024-03-13T07:05:00,55.81,74.82,27.24,0
M050,2024-03-13T07:10:00,51.8,83.72,30.7,0
M028,2024-03-13T07:15:00,52.78,84.44,28.33,0
M044,2024-03-13T07:20:00,47.76,75.64,29.26,0
M055,2024-03-13T07:25:00,50.48,77.31,29.37,0
M002,2024-03-13T07:30:00,50.12,79.64,30.18,0
M028,2024-03-13T07:35:00,48.24,80.07,32.29,0
M015,2024-03-13T07:40:00,45.39,85.57,32.42,0
M002,2024-03-13T07:45:00,55.39,74.98,28.88,0
M048,2024-03-13T07:50:00,62.3,79.16,29.96,0
M010,2024-03-13T07:55:00,53.22,81.55,28.6,0
M026,2024-03-13T08:00:00,50.14,75.82,29.05,0
M022,2024-03-13T08:05:00,47.42,87.94,28.01,0
M039,2024-03-13T08:10:00,50.37,83.85,34.16,0
M036,2024-03-13T08:15:00,52.02,93.74,33.93,0
M047,2024-03-13T08:20:00,47.94,80.16,25.75,0
M032,2024-03-13T08:25:00,54.12,79.71,30.3,0
M007,2024-03-13T08:30:00,50.83,75.26,28.8,0
M010,2024-03-13T08:35:00,51.81,79.27,32.59,0
M033,2024-03-13T08:40:00,54.79,84.8,32.13,0
M034,2024-03-13T08:45:00,53.03,91.42,28.44,0
M026,2024-03-13T08:50:00,50.73,77.98,29.37,0
M035,2024-03-13T08:55:00,50.65,78.44,30.55,0
M033,2024-03-13T09:00:00,49.59,77.24,31.33,0
M033,2024-03-13T09:05:00,49.59,73.85,32.44,0
M023,2024-03-13T09:10:00,49.06,79.83,29.87,0
M000,2024-03-13T09:15:00,51.21,72.95,28.21,0
M023,2024-03-13T09:20:00,52.05,79.1,28.95,0
M030,2024-03-13T09:25:00,50.94,83.76,29.44,0
M018,2024-03-13T09:30:00,41.06,83.41,28.37,0
M040,2024-03-13T09:35:00,51.79,78.08,31.16,0
M000,2024-03-13T09:40:00,46.34,71.99,26.36,0
M008,2024-03-13T09:45:00,51.1,75.44,29.89,0
M009,2024-03-13T09:50:00,48.95,77.94,32.01,0
M037,2024-03-13T09:55:00,53.43,76.75,30.39,0
M005,2024-03-13T10:00:00,51.41,83.06,33.07,0
M042,2024-03-13T10:05:00,46.12,75.56,32.4,0
M001,2024-03-13T10:10:00,53.08,84.29,30.43,0
M003,2024-03-13T10:15:00,55.73,82.67,31.38,0
M017,2024-03-13T10:20:00,48.85,78.12,28.45,0
M032,2024-03-13T10:25:00,52.18,78.34,30.52,0
M039,2024-03-13T10:30:00,55.41,78.58,32.96,0
M058,2024-03-13T10:35:00,49.98,86.36,30.03,0
M006,2024-03-13T10:40:00,55.61,84.17,27.55,0
M004,2024-03-13T10:45:00,50.04,77.97,30.14,0
M032,2024-03-13T10:50:00,52.83,70.36,30.59,0
M055,2024-03-13T10:55:00,50.0,80.36,30.29,0
M032,2024-03-13T11:00:00,51.59,87.72,31.72,0
M008,2024-03-13T11:05:00,51.33,79.53,29.06,0
M015,2024-03-13T11:10:00,48.42,73.68,31.06,0
M028,2024-03-13T11:15:00,56.03,79.51,29.5,0
M001,2024-03-13T11:20:00,53.84,82.73,31.17,0
M000,2024-03-13T11:25:00,45.04,86.38,31.53,0
M049,2024-03-13T11:30:00,53.76,76.93,29.41,0
M001,2024-03-13T11:35:00,51.93,82.29,27.9,0
M004,2024-03-13T11:40:00,57.01,80.45,32.13,0
M047,2024-03-13T11:45:00,50.04,76.06,31.23,0
M006,2024-03-13T11:50:00,54.84,85.1,28.86,0
M020,2024-03-13T11:55:00,53.97,80.96,28.82,0
M009,2024-03-13T12:00:00,54.56,73.83,26.68,0
M025,2024-03-13T12:05:00,48.91,71.9,27.87,0
M010,2024-03-13T12:10:00,52.24,74.85,26.76,0
M006,2024-03-13T12:15:00,55.55,80.9,28.85,0
M008,2024-03-13T12:20:00,52.98,85.57,28.13,0
M027,2024-03-13T12:25:00,54.08,88.69,28.72,0
M024,2024-03-13T12:30:00,52.42,82.85,31.57,0
M058,2024-03-13T12:35:00,53.13,79.37,30.04,0
M007,2024-03-13T12:40:00,52.26,73.74,29.78,0
M046,2024-03-13T12:45:00,53.58,85.16,30.37,0
M011,2024-03-13T12:50:00,47.2,79.39,33.06,0
M008,2024-03-13T12:55:00,56.22,82.13,29.78,0
M053,2024-03-13T13:00:00,49.18,81.1,29.18,0
M035,2024-03-13T13:05:00,48.64,87.03,27.33,0
M000,2024-03-13T13:10:00,48.46,78.89,34.06,0
M030,2024-03-13T13:15:00,50.17,79.0,28.77,0
M033,2024-03-13T13:20:00,48.09,76.73,29.74,0
M041,2024-03-13T13:25:00,50.78,84.05,29.09,0
M018,2024-03-13T13:30:00,51.07,80.65,28.46,0
M004,2024-03-13T13:35:00,53.74,83.45,31.06,0
M051,2024-03-13T13:40:00,56.56,77.16,31.71,0
M030,2024-03-13T13:45:00,52.2,73.18,30.65,0
M013,2024-03-13T13:50:00,52.21,83.08,29.84,0
M035,2024-03-13T13:55:00,49.15,79.16,28.24,0
M021,2024-03-13T14:00:00,51.55,81.15,29.57,0
M025,2024-03-13T14:05:00,47.57,75.48,31.27,0
M016,2024-03-13T14:10:00,52.46,80.99,29.57,0
M050,2024-03-13T14:15:00,49.87,83.66,28.2,0
M026,2024-03-13T14:20:00,53.08,87.64,29.7,0
M042,2024-03-13T14:25:00,45.27,85.38,30.41,0
M001,2024-03-13T14:30:00,51.16,84.83,31.71,0
M051,2024-03-13T14:35:00,54.17,80.51,30.79,0
M038,2024-03-13T14:40:00,51.86,80.99,31.57,0
M000,2024-03-13T14:45:00,57.79,75.2,31.94,0
M017,2024-03-13T14:50:00,54.01,86.36,31.21,0
M004,2024-03-13T14:55:00,53.62,74.91,30.4,0
M036,2024-03-13T15:00:00,52.01,79.42,30.28,0
M021,2024-03-13T15:05:00,51.41,80.29,27.4,0
M039,2024-03-13T15:10:00,54.1,80.43,30.77,0
M014,2024-03-13T15:15:00,53.14,84.63,26.44,0
M045,2024-03-13T15:20:00,55.6,85.16,31.72,0
M033,2024-03-13T15:25:00,51.71,88.3,28.73,0
M013,2024-03-13T15:30:00,50.86,79.77,29.98,0
M055,2024-03-13T15:35:00,50.86,76.84,27.64,0
M010,2024-03-13T15:40:00,57.13,85.53,28.1,0
M022,2024-03-13T15:45:00,52.05,87.14,33.27,0
M006,2024-03-13T15:50:00,50.79,74.89,28.74,0
M010,2024-03-13T15:55:00,57.46,89.5,31.22,0
M048,2024-03-13T16:00:00,55.84,85.9,25.9,0
M057,2024-03-13T16:05:00,50.85,79.74,27.05,0
M023,2024-03-13T16:10:00,49.02,88.71,30.69,0
M014,2024-03-13T16:15:00,50.01,79.27,30.97,0
M057,2024-03-13T16:20:00,50.75,76.25,28.9,0
M048,2024-03-13T16:25:00,53.39,87.17,29.59,0
M029,2024-03-13T16:30:00,49.58,70.84,30.76,0
M002,2024-03-13T16:35:00,53.96,88.37,32.01,0
M040,2024-03-13T16:40:00,51.09,92.53,31.8,0
M010,2024-03-13T16:45:00,54.61,81.27,30.87,0
M004,2024-03-13T16:50:00,54.49,72.9,33.47,0
M039,2024-03-13T16:55:00,58.93,86.15,33.53,0
M039,2024-03-13T17:00:00,57.8,77.2,29.47,0
M009,2024-03-13T17:05:00,47.93,81.78,32.55,0
M037,2024-03-13T17:10:00,50.05,74.84,30.84,0
M006,2024-03-13T17:15:00,51.85,81.96,29.23,0
M040,2024-03-13T17:20:00,49.07,86.68,30.83,0
M035,2024-03-13T17:25:00,55.66,79.31,31.78,0
M045,2024-03-13T17:30:00,50.47,74.96,28.39,0
M003,2024-03-13T17:35:00,56.93,82.36,28.6,0
M044,2024-03-13T17:40:00,56.78,77.16,30.12,0
M007,2024-03-13T17:45:00,57.03,76.68,29.79,0
M052,2024-03-13T17:50:00,52.9,75.77,29.52,0
M005,2024-03-13T17:55:00,50.61,83.75,28.64,0
M040,2024-03-13T18:00:00,58.92,77.88,32.32,0
M027,2024-03-13T18:05:00,52.45,84.62,33.16,0
M038,2024-03-13T18:10:00,57.31,81.56,26.87,0
M020,2024-03-13T18:15:00,49.93,85.16,28.87,0
M004,2024-03-13T18:20:00,61.11,73.61,27.99,0
M016,2024-03-13T18:25:00,54.14,76.95,27.76,0
M000,2024-03-13T18:30:00,53.41,88.96,27.85,0
M038,2024-03-13T18:35:00,59.7,88.38,30.97,0
M053,2024-03-13T18:40:00,52.3,84.58,28.75,0
M048,2024-03-13T18:45:00,48.48,81.34,32.12,0
M027,2024-03-13T18:50:00,47.1,80.61,30.17,0
M026,2024-03-13T18:55:00,55.66,84.58,30.13,0
M034,2024-03-13T19:00:00,56.79,85.64,34.4,0
M020,2024-03-13T19:05:00,54.44,74.41,27.65,0
M043,2024-03-13T19:10:00,55.2,79.65,30.0,0
M041,2024-03-13T19:15:00,51.56,88.53,28.86,0
M022,2024-03-13T19:20:00,51.17,81.11,31.34,0
M059,2024-03-13T19:25:00,50.3,81.31,26.65,0
M054,2024-03-13T19:30:00,56.09,81.19,31.3,0
M026,2024-03-13T19:35:00,57.16,83.41,29.53,0
M020,2024-03-13T19:40:00,58.24,83.61,31.0,0
M032,2024-03-13T19:45:00,57.09,86.56,30.28,0
M016,2024-03-13T19:50:00,47.84,84.37,28.92,0
M029,2024-03-13T19:55:00,50.45,66.57,31.2,0
M003,2024-03-13T20:00:00,53.31,74.82,30.74,0
M039,2024-03-13T20:05:00,58.05,75.75,28.02,0
M040,2024-03-13T20:10:00,54.13,87.74,28.71,0
M025,2024-03-13T20:15:00,50.92,79.42,28.49,0
M018,2024-03-13T20:20:00,55.2,82.29,27.55,0
M044,2024-03-13T20:25:00,54.78,86.43,27.06,0
M056,2024-03-13T20:30:00,53.12,74.26,28.63,0
M041,2024-03-13T20:35:00,53.62,80.95,28.82,0
M058,2024-03-13T20:40:00,53.25,69.06,31.46,0
M031,2024-03-13T20:45:00,55.82,83.02,32.88,0
M042,2024-03-13T20:50:00,55.87,88.55,28.8,0
M032,2024-03-13T20:55:00,49.96,78.39,31.18,0
M046,2024-03-13T21:00:00,48.73,76.45,32.38,0
M044,2024-03-13T21:05:00,56.22,78.6,31.56,0
M013,2024-03-13T21:10:00,55.3,69.8,28.0,0
M002,2024-03-13T21:15:00,54.25,81.35,30.37,0
M033,2024-03-13T21:20:00,54.23,72.93,29.98,0
M039,2024-03-13T21:25:00,59.68,76.66,28.37,0
M048,2024-03-13T21:30:00,52.6,73.14,28.96,0
M052,2024-03-13T21:35:00,52.12,73.67,30.27,0
M047,2024-03-13T21:40:00,53.3,73.84,29.26,0
M015,2024-03-13T21:45:00,49.9,90.25,29.24,0
M025,2024-03-13T21:50:00,53.28,77.59,32.88,0
